ID,Text
417,"Latitudinal Variations in Seasonal Activity of Influenza and Respiratory Syncytial Virus (RSV): A Global Comparative Review Background: There is limited information on influenza and respiratory syncytial virus (RSV) seasonal patterns in tropical areas, although there is renewed interest in understanding the seasonal drivers of respiratory viruses. Methods: We review geographic variations in seasonality of laboratory-confirmed influenza and RSV epidemics in 137 global locations based on literature review and electronic sources. We assessed peak timing and epidemic duration and explored their association with geography and study settings. We fitted time series model to weekly national data available from the WHO influenza surveillance system (FluNet) to further characterize seasonal parameters. Results: Influenza and RSV activity consistently peaked during winter months in temperate locales, while there was greater diversity in the tropics. Several temperate locations experienced semi-annual influenza activity with peaks occurring in winter and summer. Semi-annual activity was relatively common in tropical areas of Southeast Asia for both viruses. Biennial cycles of RSV activity were identified in Northern Europe. Both viruses exhibited weak latitudinal gradients in the timing of epidemics by hemisphere, with peak timing occurring later in the calendar year with increasing latitude (P<0.03). Time series model applied to influenza data from 85 countries confirmed the presence of latitudinal gradients in timing, duration, seasonal amplitude, and between-year variability of epidemics. Overall, 80% of tropical locations experienced distinct RSV seasons lasting 6 months or less, while the percentage was 50% for influenza. Conclusion: Our review combining literature and electronic data sources suggests that a large fraction of tropical locations experience focused seasons of respiratory virus activity in individual years. Information on seasonal patterns remains limited in large undersampled regions, included Africa and Central America. Future studies should attempt to link the observed latitudinal gradients in seasonality of viral epidemics with climatic and population factors, and explore regional differences in disease transmission dynamics and attack rates. (Bloom-Feshbach K.; Alonso W.J.; Charu V.; Simonsen L.; Miller M.A.; Viboud C., viboudc@mail.nih.gov) Fogarty International Center, National Institutes of Health, Bethesda, MD, United States. , (Bloom-Feshbach K.) Mount Sinai School of Medicine, New York, NY, United States. , (Charu V.) School of Medicine, Johns Hopkins University, Baltimore, MD, United States. , (Tamerius J.) The Department of Environmental Health Sciences, Columbia University, New York, NY, United States. , (Simonsen L.) Department of Global Health, George Washington University School of Public Health and Health Services, Washington, D. C., United States."
984,"Adolescent asthma after rhinovirus and respiratory syncytial virus bronchiolitis Background and Aims Asthma risk is increased after bronchiolitis in infancy. Recent studies have suggested that the risk may be dependent on the causative virus. The aim of the study was to evaluate the asthma risk in adolescence in subjects hospitalized for rhinovirus or respiratory syncytial virus (RSV) bronchiolitis in infancy. Subjects and Methods At the median age of 16.5 years, a questionnaire was sent to 96 study subjects hospitalized for bronchiolitis at <24 months of age and since then prospectively followed-up. Sixty-seven (70%) returned the fulfilled questionnaire. RSV and rhinovirus etiology of bronchiolitis had been studied in serum and respiratory samples obtained on admission in infancy. The occurrence of asthma was compared between former bronchiolitis patients and population controls recruited for this study in adolescence. Results Doctor-diagnosed asthma was present in 30% of former bronchiolitis patients and in 5% of controls (OR 7.9, 95% CI 3.3-19.3). The respective figures for self-reported asthma were 64% and 11% (OR 14.7, 95% CI 7.2-30.0). Self-reported asthma was more common in the former rhinovirus than RSV patients (83.3% vs. 47.6%, P = 0.023, mixed infections included; 81.3% vs. 50%, P = 0.067, mixed infections excluded). Conclusions Patients hospitalized for RSV and rhinovirus bronchiolitis at <24 months of age had an increased asthma risk at 15-18 years of age compared with population controls. Within the former bronchiolitis group, the risk of self-reported asthma was higher after non-RSV versus RSV and after rhinovirus versus non-rhinovirus bronchiolitis. Copyright  2012 Wiley Periodicals, Inc. (Ruotsalainen M.; Hyvarinen M.K.; Piippo-Savolainen E.) Department of Pediatrics, Kuopio University, Kuopio University Hospital, Kuopio, Finland. , (Korppi M., matti.korppi@uta.fi) Pediatric Research Center, Tampere University, Tampere University Hospital, 33014 Tampere, Finland."
692,"Hospital admissions and need for mechanical ventilation in children with respiratory syncytial virus before and during the COVID-19 pandemic: a Danish nationwide cohort study Background: The incidence of respiratory syncytial virus (RSV) increased in several countries after the relaxation of COVID-19 restrictions. We aimed to investigate the age-related risk of RSV-associated hospital admissions and need for mechanical ventilation during the RSV resurgence in summer and autumn 2021 compared with the four RSV seasons preceding the COVID-19 pandemic. We also aimed to describe the clinical complications necessitating mechanical ventilation. Methods: This population-based cohort study included patients aged 017 years admitted to hospital with RSV in Denmark during the RSV resurgence in summer and autumn 2021, and the four pre-COVID-19 RSV seasons (201617, 201718, 201819, and 201920). We retrieved data on RSV-associated hospital admissions from the Danish National Patient Registry and demographic and clinical details of children who received mechanical ventilation through prospective real-time data collection in 202122 and retrospective data collection for the 201617 to 201920 RSV seasons from all eight paediatric and neonatal intensive care units in Denmark. Risk factors for severe RSV disease were as defined as age younger than 3 months or severe comorbidities. We calculated the risk of RSV-associated hospital admissions per 100 000 population in each RSV season from week 21 to week 20 of the following year. We also calculated the risk rate of receiving mechanical ventilation per 100 000 population and 1000 RSV-associated hospital admissions during each RSV season from week 21 to week 20 of the following year. We calculated risk ratios (RRs) for hospital admission and mechanical ventilation by dividing the risk rate of hospital admission and mechanical ventilation in 202122 by annual mean risk rates in the four pre-COVID-19 RSV epidemics (201617 to 201920). We compared RRs using Fisher's exact test. We compared complications leading to intubation between children with and without risk factors for severe RSV disease. The study is registered at ClinicalTrials.gov, NCT05186597. Findings: Among 310 423 Danish children aged younger than 5 years, the mean number of RSV-associated hospital admissions increased from 1477 (SD 226) in the 201617 to 201920 RSV seasons to 3000 in the 202122 RSV season (RR 20 [95% CI 1921]). 54 children with RSV received mechanical ventilation in 202122 compared with 1528 annually in the 201617 to 201920 RSV seasons (23 [1633]). The highest increase in hospital admissions and need for mechanical ventilation occurred among children aged 2459 months (41 [3647] for hospital admission; 46 [17126] for mechanical ventilation). Among children admitted to hospital, the risk of mechanical ventilation was similar in 202122 and the four pre-COVID-19 seasons (risk rate 143 per 1000 RSV-associated hospital admissions [95% CI 104193] vs 129 [101161]; RR 11 [95% CI 0816]). Across all RSV seasons studied, among children younger than 3 months or those with severe comorbidities, respiratory failure due to bronchiolitis led to mechanical ventilation in 69 (79%) of 87 children. Of 46 children with no risk factors for severe RSV, 40 (87%) received mechanical ventilation due to additional complications, including neurological (n=16; 35%), cardiac (n=1; 2%), and pulmonary complications (n=23; 50%; eg, wheeze responsive to bronchodilator therapy, severe bacterial co-infections, and pneumothorax). Interpretation: In Denmark, RSV disease did not seem to be more severe for the individual child during the RSV resurgence in 2021 following relaxation of COVID-19 restrictions. However, hospital admissions were higher among older children, possibly due to a postponed first RSV infection or no recent reinfection. Older children without risk factors for severe RSV disease had atypical complications that led to intubation. If new RSV-preventive interventions for healthy infants delay first RSV infection, a higher number of older children might be admitted to hospital due to atypical clinical phenotypes, rather than classical bronchiolitis. Funding: National Ministry of Higher Education and Science and the Innovation Fund Denmark. (Nygaard U., ulrikka.nygaard@regionh.dk; Dungu K.H.S.) Department of Paediatrics and Adolescent Medicine, Copenhagen University Hospital, Rigshospitalet, Copengahen, Denmark. , (Nielsen J.S.A.) Department of Paediatric and Neonatal Intensive Care, Copenhagen University Hospital, Rigshospitalet, Copengahen, Denmark. , (Nygaard U., ulrikka.nygaard@regionh.dk) Faculty of Health and Medical Sciences, University of Copenhagen, Copenhagen, Denmark. , (Hartling U.B.) Department of Paediatrics and Adolescent Medicine, Hans Christian Andersen Children's Hospital, Odense, Denmark. , (Nielsen J.; Vestergaard L.S.) Infectious Disease Epidemiology and Prevention, Statens Serum Institut, Copenhagen, Denmark. , (Sellmer A.; Holm M.) Department of Paediatrics and Adolescent Medicine, Aarhus University Hospital, Aarhus, Denmark. , (Matthesen A.T.) Department of Paediatrics and Adolescent Medicine, Aalborg University Hospital, Aalborg, Denmark. , (Kristensen K.) Department of Paediatrics and Adolescent Medicine, Viborg University Hospital, Viborg, Denmark. , (Kristensen K.) Nykbing University Hospital, Nykbing Falster, Denmark."
327,"Prevalence and genetic characterization of respiratory syncytial virus (RSV) in hospitalized children in Korea Human respiratory syncytial virus (HRSV) is the most common respiratory pathogen among infants and young children. To investigate the prevalence and genetic characteristics of HRSVs circulating in South Korea, we analyzed medical records of patients and performed molecular analysis of the G-protein gene of viruses detected from nasopharyngeal aspirates (NPA) of admitted patients at the Pediatrics Department of Chungbuk National University Hospital from April 2008 to April 2010. Epidemiological data revealed that the prevalence of HRSV infection was high during both winter seasons (October 2008 to February 2009 and November 2009 to February 2010). Of the 297 positive NPA specimens from infants or children tested, 67% were identified as HRSV-A while 33% were HRSV-B. The HRSV subgroup B was the most dominant in December 2008, but its dominance was dramatically replaced by HRSV subgroup A strains by February 2009. Phylogenetic analysis of the G protein sequences of HRSVs revealed novel genotypes within the HRSV-A (genotype CB-A) and B (genotypes BA11 and CB-B) subgroups in South Korea in addition to other strains identified in other countries. Molecular analysis also revealed genetic variability at the C-terminal end of the G proteins of the two HRSV subgroups, suggesting selection pressure in this region, which may potentially impact immune recognition. This is the first report of these HRSV variants in South Korea, indicating active genetic evolution of HRSV strains. Therefore, this study provides information on the molecular epidemiology of current HRSVs in the country and presents data for comparative analysis with other HRSV strains circulating worldwide.  2012 Springer-Verlag. (Baek Y.H.; Choi E.H.; Song M.-S.; Pascua P.N.Q.; Kwon H.-i.; Park S.-J.; Lee J.H.; Woo S.-I.; Han H.-S.; Hahn Y.-S.; Shin K.-S.; Jang H.-L.; Kim S.-Y.; Choi Y.-K., choiki55@chungbuk.ac.kr) College of Medicine and Medical Research Institute, Chungbuk National University, 12 Gaeshin-Dong Heungduk-Ku, Cheongju 361-763, South Korea. , (Woo S.-I.; Ahn B.-H.; Han H.-S.; Hahn Y.-S.) Department of Pediatrics, Chungbuk National University Hospital, 12 Gaeshin-Dong Heungduk-Ku, Cheongju 361-763, South Korea. , (Shin K.-S.) Department of Laboratory Medicine, Chungbuk National University Hospital, 12 Gaeshin-Dong Heungduk-Ku, Cheongju 361-763, South Korea."
231,"Importance of respiratory syncytial virus as a predictor of hospital length of stay in bronchiolitis Introduction: Bronchiolitis is the leading cause of hospitalization in children. Estimate potentially preventable variables that impact the length of hospital stay are a priority to reduce the costs associated with this disease. This study aims to identify clinical variables associated with length of hospital stay of bronchiolitis in children in a tropical middle-income country Methods: We conducted a retrospective cohort study in 417 infants with bronchiolitis in tertiary centers in Colombia. All medical records of all patients admitted to the emergency department were reviewed. To identify factors independently associated we use negative binomial regression model, to estimate incidence rate ratios (IRR) and adjust for potential confounding variables Results: The median of the length of hospital stay was 3.68 days, with a range of 0.74 days to 29 days, 138 (33.17%) of patients have a hospital stay of 5 or more days. After modeling and controlling for potential confounders age <6 months, comorbidities (CHD or neurological), BPD, chest indrawing, RSV isolation, and C-reactive protein were independent predictors of LOS Conclusions: Our results show that in infants with bronchiolitis, RSV isolation, age <6 months, comorbidities (CHD or neurological), BPD, chest indrawing, and C-reactive protein were independent predictors of LOS. As a potentially modifiable risk factor, efforts to reduce the probability of RSV infection can reduce the high medical cost associates with prolonged LOS in bronchiolitis. (Buendia J.A.) Pharmacology and Toxicology Department, Pharmacology and Toxicology Research Group, Faculty of Medicine, Universidad de Antioquia., Medellin, Antioquia, Colombia. , (Guerrero Patino D.) Hospital Infantil Concejo de Medellin, Medellin, Antioquia, Colombia."
68,"Economic Burden and Health-Related Quality of Life of Respiratory Syncytial Virus and Influenza Infection in European Community-Dwelling Older Adults Background. Respiratory syncytial virus (RSV) and influenza virus infections result in a considerable mortality and morbidity among the aging population globally. Influenza vaccination for older adults before the seasonal influenza epidemic has been evaluated to be cost-effective in many countries. Interventions against RSV in older adults are in the pipeline, and evaluating their cost-effectiveness is crucial for decision making. To inform such evaluations, our aim was to estimate average costs and health-related quality of life (HRQoL) in older adults with RSV and influenza infection. Methods. The European RESCEU observational cohort study followed 1040 relatively healthy community-dwelling older adults aged 60 years and older during 2 consecutive winter seasons. Health care resource use and HRQoL were collected and analyzed during RSV episodes, and also during influenza episodes. Country-specific unit cost data were mainly obtained from national databases. Direct costs were estimated from a patient, health care provider, and health care payers perspective, whereas indirect costs were estimated from a societal perspective. Due to small sample size, no formal statistical comparisons were made. Results. Thirty-six RSV and 60 influenza episodes were reported, including 1 hospitalization. Means (median; first-third quartile) of 26.4 (5.5; 047.3) direct and 4.4 (0; 00) indirect costs were reported per nonhospitalized RSV episode, and 42.5 (36; 3.366.7) direct and 32.1 (0; 00) indirect costs per nonhospitalized influenza episode. For RSV episodes, the utility value decreased from 0.896 (0.928; 0.8540.953) to 0.801 (0.854; 0.7120.937) from preseason to 1 week after symptom onset; for influenza, the change was from 0.872 (0.895; 0.8280.953) to 0.664 (0.686; 0.5740.797). Conclusions. The average costs and HRQoL estimates of older adults treated outside the hospital can be used to inform the design of future studies and the decision making regarding interventions to prevent RSV infection in older adults. Larger studies are needed to provide better country-specific and complementary cost estimates and to allow for formal statistical comparison of costs between RSV and influenza. (Mao Z., Zhuxin.Mao@uantwerpen.be; Li X.; Bilcke J.; Beutels P.) Centre for Health Economics Research and Modelling Infectious Diseases, Vaccine and Infectious Disease Institute, University of Antwerp, Antwerp, Belgium. , (Korsten K.; Wildenbeest J.) Department of Pediatric Infectious Diseases and Immunology, Wilhelmina Childrens Hospital, University Medical Center Utrecht, Utrecht, Netherlands. , (Bont L.) Department of Pediatrics, University Medical Center Utrecht, Utrecht, Netherlands. , (Butler C.) Nuffield Department of Primary Care Health Sciences, University of Oxford, Oxford, United Kingdom. , (Coenen S.) Department of Family Medicine & Population Health, Faculty of Medicine and Health Sciences, University of Antwerp, Antwerp, Belgium. , (Coenen S.) Vaccine & Infectious Disease Institute, Faculty of Medicine and Health Sciences, University of Antwerp, Antwerp, Belgium. , (Hens N.) Interuniversity Institute for Biostatistics and Statistical Bioinformatics, Data Science Institute, Hasselt University, Hasselt, Belgium. , ()"
991,"Effect of palivizumab prophylaxis in decreasing respiratory syncytial virus hospitalizations in premature infants Background. Respiratory syncytial virus (RSV) is a major cause of hospitalization in preterm infants and infants with chronic lung disease (CLD). Palivizumab, a humanized monoclonal antibody, was approved in Europe in 1999 as prophylaxis against severe RSV-related respiratory illness. No multiple season data have been published on palivizumab effectiveness in European populations. Data collected during 4 years in Spain compared RSV hospitalization rates and risk factors in a cohort of palivizumab-prophylaxed and nonprophylaxed preterm infants. Methods. The first cohort was derived from 2 previous studies and included 1583 infants followed during 2 RSV seasons (1998 to 1999, 1999 to 2000) before palivizumab initiation in Spain. The second cohort included 1919 infants who received palivizumab prophylaxis for 2 subsequent respiratory seasons (2000 to 2001, 2001 to 2002). Both cohorts were preterm (32 weeks gestational age) and 6 months old at onset of RSV season. Results. The RSV hospitalization rate in the palivizumab-prophylaxed cohort was 3.95, and it was 13.25% in nonprophylaxed infants This 70% overall difference in RSV hospitalization was observed despite the palivizumab-prophylaxed group's lower gestational ages, more severe neonatal intensive care unit respiratory courses and higher incidence of CLD. Significant risk factors for RSV hospitalization in both cohorts included: lower gestational age; chronologic age <3 months at RSV season onset; school age siblings; and lower parental education. Nonprophylaxed children had a higher risk for RSV-related hospitalization than did prophylaxed patients (odds ratio, 3.86; 95% confidence interval, 2.83 to 5.25). Conclusion. Data from this study support the effectiveness of palivizumab in significantly modifying RSV-related hospitalizations in high risk preterm infants, with and without CLD, during two respiratory seasons. (Pedraz C.) Hospital Clinico de Salamanca, Barcelona, Spain. , (Carbonell-Estrany X., xcarbo@clinic.ub.es; Figueras-Aloy J.) Hospital Clinic, Institut Clinic de Ginecologia, Unitat Integrada, Barcelona, Spain. , (Quero J.) Hospital La Paz, Madrid, Spain. , (Carbonell-Estrany X., xcarbo@clinic.ub.es) Neonatology Service, Hospital Clinic, Institut Clinic de Ginecologia, C/Sabino Arana 1, 08028 Barcelona, Spain."
270,"Pediatric intensive care unit admission due to respiratory syncytial virus: Retrospective multicenter study Background: We investigated the characteristics and clinical outcomes of respiratory syncytial virus (RSV)-related pediatric intensive care unit (PICU) hospitalization and assessed the palivizumab (PZ) prophylaxis eligibility according to different guidelines from Korea, EU, and USA. Methods: In this multicenter study, children <18 years of age hospitalized in six PICU from different hospitals due to severe RSV infection between September 2008 and March 2013 were included. A retrospective chart review was performed. Results: A total of 92 patients were identified. The median length of PICU stay was 6 days (range, 1154 days) and median PICU care cost was USD2,741 (range, USD55698 243). Of 62 patients who were <2 years old at the beginning of the RSV season, 33 (53.2%) were high-risk patients for severe RSV infection. Hemodynamically significant congenital heart disease (22.6%) was the most common risk factor, followed by chronic lung disease (11.3%), neuromuscular disease or congenital abnormality of the airway (NMD/CAA) (11.3%), and prematurity (8.1%). The percentage of patients eligible for PZ prophylaxis ranged from 38.7% to 48.4% based on the guidelines, but only two (2.2%) received PZ 30 days prior to PICU admission. The median duration of mechanical ventilation was longer in children with NDM/CAA than in those without risk factors (26 days; range, 24139 days vs 6 days, range, 268 days, P = 0.033). RSV-attributable mortality was 5.4%. Conclusions: Children <2 years old with already well-known high risks represent a significant proportion of RSV-related PICU admissions. Increasing of the compliance for PZ prophylaxis practice among physicians is needed. Further studies are needed to investigate the burden of RSV infection in patients hospitalized in PICU, including children with NMD/CAA. (Kang J.-M.; Kim Y.-J., yaejeankim@skku.edu) Department of Pediatrics, Sungkyunkwan University School of Medicine, Samsung Medical Center, Seoul, South Korea. , (Kang J.-M.) Department of Pediatrics, Severance Children's Hospital, Yonsei University College of Medicine, Seoul, South Korea. , (Lee J.) Department of Pediatrics, Asan Medical Center, University of Ulsan College of Medicine, Seoul, South Korea. , (Kim Y.-K.) Department of Pediatrics, Korea University Ansan Hospital, Ansan, South Korea. , (Cho H.K.) Department of Pediatrics, Gachon University School of Medicine, Incheon, South Korea. , (Park S.E.) Department of Pediatrics, Pusan National University Children's Hospital, Yangsan, South Korea. , (Kim K.-H.) Department of Pediatrics, Ewha Women's University School of Medicine, Seoul, South Korea. , (Kim M.-J.; Kim S.) Statistics and Data Center, Research Institute for Future Medicine, Samsung Medical Center, Seoul, South Korea."
928,"Respiratory syncytial virus and influenza hospitalizations in Danish children 20102016 Objective: To pave the way for universal or risk factor-based vaccination strategies, the present study aimed to describe the epidemiology and compare risk factors for hospitalization associated with respiratory syncytial virus (RSV) and influenza virus infections in Danish children. Methods: National register-based cohort study among 403,422 Danish children born 20102016. Results: Prior asthma hospitalization, number of children in the household, chronic disease and maternal history of asthma hospitalization were the most important risk factors for both RSV and influenza hospitalization. The incidence of influenza increased at school start. Conclusions: Our findings enable targeted vaccination programs for high-risk children with asthma-like disease, chronic disease, siblings in the household, or maternal history of asthma hospitalization. (Jensen A., andreas.jensen.01@regionh.dk; Graff Stensballe L.) Department of Paediatrics and Adolescent Medicine, Rigshospitalet, Copenhagen University Hospital, Copenhagen, Denmark. , (A. F. Simoes E.) Department of Pediatrics, Section of Infectious Diseases, University of Colorado, School of Medicine, Aurora, CO, United States. , (A. F. Simoes E.) Department of Epidemiology and Center for Global Health, Colorado School of Public Health, Aurora, CO, United States. , (Bohn Christiansen C.) Department of Clinical Microbiology, Rigshospitalet, Copenhagen University Hospital, Copenhagen, Denmark. , (Bohn Christiansen C.) Department of Clinical Microbiology, Labmedicin Skane, Lund, Sweden."
513,"Cardiac Troponin I as a Predictor of Respiratory Failure in Children Hospitalized with Respiratory Syncytial Virus (RSV) Infections: A Pilot Study This pilot study was performed to assess the use of cardiac troponin I to predict respiratory failure in children admitted to the hospital with respiratory syncytial virus (RSV) infections. We enrolled a prospective convenience sample of children under 5 years of age who were admitted to our university-based, tertiary care children's hospital from December 1, 2000, to February 1, 2002, with RSV infections. A cardiac troponin I was drawn at admission. We assessed the test characteristics for positive cardiac troponin I (defined as >0.3 ng/mL, the manufacturer's upper limit of normal) in correctly identifying children who had respiratory failure as evidenced by the need for endotracheal intubation. Twenty-five children from 9 days to 38 months of age were included. Ten children had a positive cardiac troponin I and 3 of these children had respiratory failure. A positive cardiac troponin I demonstrated a sensitivity of 100%, specificity 68%, positive predictive value of 30%, negative predictive value of 100%, and accuracy of 72%. The area under the receiver operating characteristic curve was 0.939 (95% confidence interval, 0.820-1.0), suggesting a high degree of discriminatory power in selecting children with respiratory failure. A sample size calculation revealed that a follow-up study of 359 patients is needed before the clinical use of cardiac troponin I for this purpose.  2003 Elsevier Inc. All rights reserved. (Moynihan J.A., Jmoynihan@att.net; Brown L.) Department of Emergency Medicine, Loma Linda University Medical Center, Children's Hospital, Loma Linda, CA, United States. , (Sehra R.) Department of Pediatrics, Loma Linda University Medical Center, Children's Hospital, Loma Linda, CA, United States. , (Checchia P.A.) Department of Pediatrics, Div. of Critical Care and Cardiology, St. Louis Children's Hospital, St. Louis, MO, United States. , (Moynihan J.A., Jmoynihan@att.net) Department of Emergency Medicine, Loma Linda University Medical Center, Children's Hospital, 11234, Anderson Street, Loma Linda, CA 92354, United States."
243,"New strategies for the prevention of respiratory syncytial virus (RSV) Respiratory Syncytial Virus (RSV) is the main cause of lower respiratory tract infections (LRTIs) in newborns in the first two years of life. RSV disease has a traditional seasonal trend, with an onset and offset, duration and peak. Prematurity, male gender, bronchopulmonary dysplasia (BPD), critical congenital cardiovascular disorders (CCHD), neuromuscular diseases, congenital and inherited airways anatomical anomalies are the main risk factors for increased severity of this infection. RSV infection is associated with negative long-term respiratory outcomes, with excess of morbidity, resulting in reduced quality of life of the infected children and representing a burden for the healthcare costs and resources. Despite all the efforts, prevention remains, to date, the most effective strategy to reduce RSV-related morbidity. Among the current prevention strategies, strict hygiene, breastfeeding and passive immunization with the monoclonal antibody Palivizumab are the cornerstone. In the next future, it is likely that new possibilities of prevention will add, including use of more potent and longer-acting monoclonal antibodies, implementation of maternal vaccination in pregnancy, and active immunization in children. The purpose of this review is to provide an overview of the main current and future prevention strategies against RSV. (Messina A.; Germano C.; Avellis V.; Tavella E.; Dodaro V.; Vitale R.; Masturzo B.; Manzoni P., paolomanzoni@hotmail.com) Division of Pediatrics and Neonatology, Department of Maternal, Neonatal and Infant Medicine, University Hospital Degli Infermi, Ponderano, Italy. , (Messina A.; Germano C.; Massaro A.; Masturzo B.) Division of Obstetrics and Gynecology, Department of Maternal, Neonatal and Infant Medicine, University Hospital Degli Infermi, Ponderano, Italy. , (Avellis V.; Tavella E.; Massaro A.; Vitale R.; Manzoni P., paolomanzoni@hotmail.com) University of Turin School of Medicine, Turin, Italy."
629,"Pertussis and respiratory syncytial virus infections During the winter 2005-2006, all infants <4 months of age admitted for bronchiolitis or acute respiratory tract infection in a tertiary care pediatric hospital in Paris were tested for respiratory syncytial virus (RSV) and pertussis with real-time polymerase-chain reaction (RT-PCR). A positive pertussis-PCR was found in 14/90 (16%) infants infected with RSV and in 5/30 negative for RSV. Similar clinical symptoms were found in all RSV-positive infants with or without pertussis co-infection. Most infants (73%) were not vaccinated against pertussis, and the other children had received one or two injections. In conclusion, pertussis-RSV co-infection is common in young infants, and pertussis-PCR should be used, whenever available.  2002 Springer-Verlag. (Cosnes-Lambe C.; Chalumeau M.; Pons-Catalano C.; Moulin F.; Suremain N.D.; Gendrel D., dominique.gendrel@svp.aphp.fr) Department of Pediatric and Emergency, Universite Paris 5, Hopital Saint Vincent de Paul-Cochin, Paris, France. , (Raymond J.; Reglier-Poupet H.; Lebon P.; Poyart C.) Microbiology Unit, Universite Paris 5, Hopital Saint Vincent de Paul-Cochin, Paris, France. , (Gendrel D., dominique.gendrel@svp.aphp.fr) Hopital Saint Vincent de Paul, 82 Avenue Denfert-Rochereau, Paris 75014, France."
782,"Respiratory syncytial virus infection in elderly and high-risk adults BACKGROUND: Respiratory syncytial virus (RSV) is an increasingly recognized cause of illness in adults. Data on the epidemiology and clinical effects in community-dwelling elderly persons and high-risk adults can help in assessing the need for vaccine development. METHODS: During four consecutive winters, we evaluated all respiratory illnesses in prospective cohorts of healthy elderly patients (65 years of age) and high-risk adults (those with chronic heart or lung disease) and in patients hospitalized with acute cardiopulmonary conditions. RSV infection and influenza A were diagnosed on the basis of culture, reverse-transcriptase polymerase chain reaction, and serologic studies. RESULTS: A total of 608 healthy elderly patients and 540 high-risk adults were enrolled in prospective surveillance, and 1388 hospitalized patients were enrolled. A total of 2514 illnesses were evaluated. RSV infection was identified in 102 patients in the prospective cohorts and 142 hospitalized patients, and influenza A was diagnosed in 44 patients in the prospective cohorts and 154 hospitalized patients. RSV infection developed annually in 3 to 7 percent of healthy elderly patients and in 4 to 10 percent of high-risk adults. Among healthy elderly patients, RSV infection generated fewer office visits than influenza; however, the use of health care services by high-risk adults was similar in the two groups. In the hospitalized cohort, RSV infection and influenza A resulted in similar lengths of stay, rates of use of intensive care (15 percent and 12 percent, respectively), and mortality (8 percent and 7 percent, respectively). On the basis of the diagnostic codes of the international Classification of Diseases, 9th Revision, Clinical Modification at discharge, RSV infection accounted for 10.6 percent of hospitalizations for pneumonia, 11.4 percent for chronic obstructive pulmonary disease, 5.4 percent for congestive heart failure, and 7.2 percent for asthma. CONCLUSIONS: RSV infection is an important illness in elderly and high-risk adults, with a disease burden similar to that of nonpandemic influenza A in a population in which the prevalence of vaccination for influenza is high. An effective RSV vaccine may offer benefits for these adults. Copyright  2005 Massachusetts Medical Society. (Falsey A.R., ann.falsey@viahealth.org; Hennessey P.A.; Formica M.A.; Walsh E.E.) Department of Medicine, Rochester General Hospital, Rochester, NY, United States. , (Falsey A.R., ann.falsey@viahealth.org; Walsh E.E.) Department of Medicine, Univ. Rochester Sch. Med. and Dent., Rochester, NY, United States. , (Cox C.) Div. Epidemiol., Stat., Prev. Res., Natl. Inst. Child Hlth. Hum. Devmt., National Institutes of Health, Bethesda, MD, United States. , (Falsey A.R., ann.falsey@viahealth.org) Infectious Diseases Unit, Rochester General Hospital, 1425 Portland Ave., Rochester, NY 14621, United States."
48,"Increased Risk of Hospitalization for Pneumonia in Italian Adults from 2010 to 2019: Scientific Evidence for a Call to Action Background: Understanding trends in pneumonia-associated hospitalizations can help to quantify the burden of disease and identify risk conditions and at-risk populations. This study evaluated characteristics of hospitalizations due to pneumonia that occurred in Italy in a 10-year period from 2010 to 2019. Methods: All hospitalizations with a principal or secondary diagnosis of pneumonia over the 10-year period were included, which were identified by hospital discharges for all-cause pneumonia and pneumococcal pneumonia in the anonymized hospital discharge database of the Italian Health Ministry. Results: A total of 2,481,213 patients were hospitalized for pneumonia between 2010 and 2019; patients aged 7586 years accounted for 30.1% of hospitalizations. Most hospitalizations (88.1%) had an unspecified pneumonia discharge code. In-hospital death was recorded in 13.0% of cases. The cumulative cost for pneumonia hospitalizations of the 10-year period were EUR 11,303,461,591. Over the observation period, the incidence rate for hospitalized all-cause pneumonia in any ages increased from 100 per 100,000 in 2010 to over 160 cases per 100,000 per year in 2019 (p < 0.001). Overall, there was a significant increase in annual percent changes in hospitalization rates (+3.47 per year), in-hospital death (+4.6% per year), and costs (+3.95% per year) over the 10-year period. Conclusions: Our analysis suggests that hospitalizations for pneumonia are increasing over time in almost all age groups, especially in the elderly. Given the substantial burden of pneumonia in terms of mortality, healthcare resources, and economic costs, greater public health efforts should thus be made to promote vaccinations against influenza and pneumococcus, particularly in high-risk groups. (Amodio E., emanuele.amodio@unipa.it; Vitale F.) Department of Health Promotion, Mother and Child Care, Internal Medicine and Medical Specialties, University of Palermo, Piazza delle Cliniche 1, Palermo, Italy. , (dAngela D.; Carrieri C.; Polistena B.; Spandonaro F.) C.R.E.A. Sanita (Centre for Applied Economic Research in Healthcare), Rome, Italy. , (Carrieri C.; Polistena B.) Department of Economic and Finance, University of Rome Tor Vergata, Rome, Italy. , (Spandonaro F.) San Raffaele University, Milan, Italy. , (Pagliaro A.; Montuori E.A.) Medical Department, Rome, Pfizer, Italy."
